	PHASE	TYPE	ORIGINAL	ACTUAL	UP	DP	position	position_UP	position_DP	phoneme	phon_prob	error
2633	Original	Novel1	Or@J@n	Or@J@v	7	7	4	?	?	J	0.17440	1.65119
2634	Original	Novel1	Or@J@n	Or@J@v	7	7	5	?	?	@	1.00000	0.00000
2635	Original	Novel1	Or@J@n	Or@J@v	7	7	6	?	?	v	0.00000	2.00000
2636	Original	Novel1	p@got@	p@got@ks	7	9	1	?	?	p	0.07510	1.84981
2637	Original	Novel1	p@got@	p@got@ks	7	9	2	?	?	@	0.03347	1.93305
2638	Original	Novel1	p@got@	p@got@ks	7	9	3	?	?	g	0.01688	1.96624
2639	Original	Novel1	p@got@	p@got@ks	7	9	4	?	?	o	1.00000	0.00000
2640	Original	Novel1	p@got@	p@got@ks	7	9	5	?	?	t	1.00000	0.00000
2641	Original	Novel1	p@got@	p@got@ks	7	9	6	?	?	@	1.00000	0.00000
2642	Original	Novel1	p@got@	p@got@ks	7	9	7	?	?	k	0.00000	2.00000
2643	Original	Novel1	p@got@	p@got@ks	7	9	8	?	?	s	0.00000	1.00000
2644	Original	Novel1	pArsli	pArslim	5	8	1	?	?	p	0.07510	1.84981
2645	Original	Novel1	pArsli	pArslim	5	8	2	?	?	A	0.07806	1.84388
2646	Original	Novel1	pArsli	pArslim	5	8	3	?	?	r	0.34276	1.31447
2647	Original	Novel1	pArsli	pArslim	5	8	4	?	?	s	0.11881	1.76238
2648	Original	Novel1	pArsli	pArslim	5	8	5	?	?	l	0.11966	1.76067
2649	Original	Novel1	pArsli	pArslim	5	8	6	?	?	i	1.00000	0.00000
2650	Original	Novel1	pArsli	pArslim	5	8	7	?	?	m	0.00000	1.00000
2651	Original	Novel1	pElvIs	pElvIv	7	7	1	?	?	p	0.07510	1.84981
2652	Original	Novel1	pElvIs	pElvIv	7	7	2	?	?	E	0.05159	1.89682
2653	Original	Novel1	pElvIs	pElvIv	7	7	3	?	?	l	0.05336	1.89327
2654	Original	Novel1	pElvIs	pElvIv	7	7	4	?	?	v	0.26829	1.46343
2655	Original	Novel1	pElvIs	pElvIv	7	7	5	?	?	I	1.00000	0.00000
2656	Original	Novel1	pElvIs	pElvIv	7	7	6	?	?	v	0.00000	2.00000
2657	Original	Novel1	pIknIk	pIknIn	7	7	1	?	?	p	0.07510	1.84981
2658	Original	Novel1	pIknIk	pIknIn	7	7	2	?	?	I	0.06347	1.87305
2659	Original	Novel1	pIknIk	pIknIn	7	7	3	?	?	k	0.22317	1.55366
2660	Original	Novel1	pIknIk	pIknIn	7	7	4	?	?	n	0.06933	1.86135
2661	Original	Novel1	pIknIk	pIknIn	7	7	5	?	?	I	1.00000	0.00000
2662	Original	Novel1	pIknIk	pIknIn	7	7	6	?	?	n	0.00000	2.00000
2663	Original	Novel1	p@teto	p@tetUk	7	8	1	?	?	p	0.07510	1.84981
2664	Original	Novel1	p@teto	p@tetUk	7	8	2	?	?	@	0.03347	1.93305
2665	Original	Novel1	p@teto	p@tetUk	7	8	3	?	?	t	0.31472	1.37057
2666	Original	Novel1	p@teto	p@tetUk	7	8	4	?	?	e	0.08097	1.83806
2667	Original	Novel1	p@teto	p@tetUk	7	8	5	?	?	t	1.00000	0.00000
2668	Original	Novel1	p@teto	p@tetUk	7	8	6	?	?	U	0.00000	2.00000
2669	Original	Novel1	p@teto	p@tetUk	7	8	7	?	?	k	0.00000	1.00000
2670	Original	Novel1	prof!l	prof!J	7	7	1	?	?	p	0.07510	1.84981
2671	Original	Novel1	prof!l	prof!J	7	7	2	?	?	r	0.28626	1.42748
2672	Original	Novel1	prof!l	prof!J	7	7	3	?	?	o	0.08944	1.82113
2673	Original	Novel1	prof!l	prof!J	7	7	4	?	?	f	0.04830	1.90340
2674	Original	Novel1	prof!l	prof!J	7	7	5	?	?	!	0.75823	0.48354
2675	Original	Novel1	prof!l	prof!J	7	7	6	?	?	J	0.00000	2.00000
2676	Original	Novel1	pUlpIt	pUlpIm	7	7	1	?	?	p	0.07510	1.84981
2677	Original	Novel1	pUlpIt	pUlpIm	7	7	2	?	?	U	0.01342	1.97316
2678	Original	Novel1	pUlpIt	pUlpIm	7	7	3	?	?	l	0.31315	1.37370
2679	Original	Novel1	pUlpIt	pUlpIm	7	7	4	?	?	p	0.16471	1.67059
2680	Original	Novel1	pUlpIt	pUlpIm	7	7	5	?	?	I	1.00000	0.00000
2681	Original	Novel1	pUlpIt	pUlpIm	7	7	6	?	?	m	0.00000	2.00000
2682	Original	Novel1	rEskju	rEskjo	7	7	1	?	?	r	0.06056	1.87887
2683	Original	Novel1	rEskju	rEskjo	7	7	2	?	?	E	0.14158	1.71684
2684	Original	Novel1	rEskju	rEskjo	7	7	3	?	?	s	0.10411	1.79178
2685	Original	Novel1	rEskju	rEskjo	7	7	4	?	?	k	0.12712	1.74577
2686	Original	Novel1	rEskju	rEskjo	7	7	5	?	?	j	1.00000	0.00000
2687	Original	Novel1	rEskju	rEskjo	7	7	6	?	?	o	0.00000	2.00000
2688	Original	Novel1	rEv@nu	rEv@nol	7	8	1	?	?	r	0.06056	1.87887
2689	Original	Novel1	rEv@nu	rEv@nol	7	8	2	?	?	E	0.14158	1.71684
2690	Original	Novel1	rEv@nu	rEv@nol	7	8	3	?	?	v	0.07657	1.84686
2691	Original	Novel1	rEv@nu	rEv@nol	7	8	4	?	?	@	0.37347	1.25306
2692	Original	Novel1	rEv@nu	rEv@nol	7	8	5	?	?	n	0.35738	1.28524
2693	Original	Novel1	rEv@nu	rEv@nol	7	8	6	?	?	o	0.00000	2.00000
2694	Original	Novel1	rEv@nu	rEv@nol	7	8	7	?	?	l	0.00000	1.00000
2695	Original	Novel1	skafLd	skafost	7	5	1	?	?	s	0.11377	1.77246
2696	Original	Novel1	skafLd	skafost	7	5	2	?	?	k	0.10039	1.79921
2697	Original	Novel1	skafLd	skafost	7	5	3	?	?	a	0.09953	1.80094
2698	Original	Novel1	skafLd	skafost	7	5	4	?	?	f	0.04220	1.91561
2699	Original	Novel1	skafLd	skafost	7	5	5	?	?	o	0.00000	2.00000
2700	Original	Novel1	skafLd	skafost	7	5	6	?	?	s	0.00000	1.00000
2701	Original	Novel1	skafLd	skafost	7	5	7	?	?	t	0.00000	1.00000
2702	Original	Novel1	sEs@mi	sEs@mo	4	7	1	?	?	s	0.11377	1.77246
2703	Original	Novel1	sEs@mi	sEs@mo	4	7	2	?	?	E	0.06708	1.86583
2704	Original	Novel1	sEs@mi	sEs@mo	4	7	3	?	?	s	0.01295	1.97409
2705	Original	Novel1	sEs@mi	sEs@mo	4	7	4	?	?	@	0.31500	1.37000
2706	Original	Novel1	sEs@mi	sEs@mo	4	7	5	?	?	m	1.00000	0.00000
2707	Original	Novel1	sEs@mi	sEs@mo	4	7	6	?	?	o	0.00000	2.00000
2708	Original	Novel1	SrapnL	Srapno	4	7	1	?	?	S	0.01238	1.97523
2709	Original	Novel1	SrapnL	Srapno	4	7	2	?	?	r	0.07446	1.85108
2710	Original	Novel1	SrapnL	Srapno	4	7	3	?	?	a	0.05419	1.89162
2711	Original	Novel1	SrapnL	Srapno	4	7	4	?	?	p	0.52737	0.94527
2712	Original	Novel1	SrapnL	Srapno	4	7	5	?	?	n	1.00000	0.00000
2713	Original	Novel1	SrapnL	Srapno	4	7	6	?	?	o	0.00000	2.00000
2714	Original	Novel1	sIluEt	sIluEb	7	7	1	?	?	s	0.11377	1.77246
2715	Original	Novel1	sIluEt	sIluEb	7	7	2	?	?	I	0.08583	1.82833
2716	Original	Novel1	sIluEt	sIluEb	7	7	3	?	?	l	0.08685	1.82631
2717	Original	Novel1	sIluEt	sIluEb	7	7	4	?	?	u	0.09033	1.81935
2718	Original	Novel1	sIluEt	sIluEb	7	7	5	?	?	E	1.00000	0.00000
2719	Original	Novel1	sIluEt	sIluEb	7	7	6	?	?	b	0.00000	2.00000
2720	Original	Novel1	slEnt#	slEnt#n	7	8	1	?	?	s	0.11377	1.77246
2721	Original	Novel1	slEnt#	slEnt#n	7	8	2	?	?	l	0.04512	1.90975
2722	Original	Novel1	slEnt#	slEnt#n	7	8	3	?	?	E	0.03384	1.93231
2723	Original	Novel1	slEnt#	slEnt#n	7	8	4	?	?	n	0.21296	1.57407
2724	Original	Novel1	slEnt#	slEnt#n	7	8	5	?	?	t	1.00000	0.00000
2725	Original	Novel1	slEnt#	slEnt#n	7	8	6	?	?	#	1.00000	0.00000
2726	Original	Novel1	slEnt#	slEnt#n	7	8	7	?	?	n	0.00000	2.00000
2727	Original	Novel1	slog@n	slog@t	7	7	1	?	?	s	0.11377	1.77246
2728	Original	Novel1	slog@n	slog@t	7	7	2	?	?	l	0.04512	1.90975
2729	Original	Novel1	slog@n	slog@t	7	7	3	?	?	o	0.09823	1.80355
2730	Original	Novel1	slog@n	slog@t	7	7	4	?	?	g	0.13370	1.73260
2731	Original	Novel1	slog@n	slog@t	7	7	5	?	?	@	1.00000	0.00000
2732	Original	Novel1	slog@n	slog@t	7	7	6	?	?	t	0.00000	2.00000
2733	Original	Novel1	s@nAt@	s@nAt@m	7	8	1	?	?	s	0.11377	1.77246
2734	Original	Novel1	s@nAt@	s@nAt@m	7	8	2	?	?	@	0.05658	1.88683
2735	Original	Novel1	s@nAt@	s@nAt@m	7	8	3	?	?	n	0.02279	1.95443
2736	Original	Novel1	s@nAt@	s@nAt@m	7	8	4	?	?	A	0.36938	1.26124
2737	Original	Novel1	s@nAt@	s@nAt@m	7	8	5	?	?	t	1.00000	0.00000
2738	Original	Novel1	s@nAt@	s@nAt@m	7	8	6	?	?	@	1.00000	0.00000
2739	Original	Novel1	s@nAt@	s@nAt@m	7	8	7	?	?	m	0.00000	2.00000
2740	Original	Novel1	sAvr@n	sAvrUt	7	7	1	?	?	s	0.11377	1.77246
2741	Original	Novel1	sAvr@n	sAvrUt	7	7	2	?	?	A	0.01911	1.96179
2742	Original	Novel1	sAvr@n	sAvrUt	7	7	3	?	?	v	0.04030	1.91939
2743	Original	Novel1	sAvr@n	sAvrUt	7	7	4	?	?	r	1.00000	0.00000
2744	Original	Novel1	sAvr@n	sAvrUt	7	7	5	?	?	U	0.00000	2.00000
2745	Original	Novel1	sAvr@n	sAvrUt	7	7	6	?	?	t	0.00000	1.00000
2746	Original	Novel1	tArg@t	tArgIl	7	7	1	?	?	t	0.04398	1.91203
2747	Original	Novel1	tArg@t	tArgIl	7	7	2	?	?	A	0.04794	1.90411
2748	Original	Novel1	tArg@t	tArgIl	7	7	3	?	?	r	0.20235	1.59529
2749	Original	Novel1	tArg@t	tArgIl	7	7	4	?	?	g	0.19054	1.61891
2750	Original	Novel1	tArg@t	tArgIl	7	7	5	?	?	I	0.00000	2.00000
2751	Original	Novel1	tArg@t	tArgIl	7	7	6	?	?	l	0.00000	1.00000
2752	Original	Novel1	TOraks	TOrant	4	7	1	?	?	T	0.00657	1.98686
2753	Original	Novel1	TOraks	TOrant	4	7	2	?	?	O	0.06649	1.86702
2754	Original	Novel1	TOraks	TOrant	4	7	3	?	?	r	0.41108	1.17785
2755	Original	Novel1	TOraks	TOrant	4	7	4	?	?	a	0.15677	1.68645
2756	Original	Novel1	TOraks	TOrant	4	7	5	?	?	n	0.00000	2.00000
2757	Original	Novel1	TOraks	TOrant	4	7	6	?	?	t	0.00000	1.00000
2758	Original	Novel1	t#kwYz	t#kwYl	4	7	1	?	?	t	0.04398	1.91203
2759	Original	Novel1	t#kwYz	t#kwYl	4	7	2	?	?	#	0.04622	1.90756
2760	Original	Novel1	t#kwYz	t#kwYl	4	7	3	?	?	k	0.09328	1.81344
2761	Original	Novel1	t#kwYz	t#kwYl	4	7	4	?	?	w	0.16084	1.67832
2762	Original	Novel1	t#kwYz	t#kwYl	4	7	5	?	?	Y	1.00000	0.00000
2763	Original	Novel1	t#kwYz	t#kwYl	4	7	6	?	?	l	0.00000	2.00000
2764	Original	Novel1	vaksin	vaksik	5	7	1	?	?	v	0.01520	1.96960
2765	Original	Novel1	vaksin	vaksik	5	7	2	?	?	a	0.11576	1.76847
2766	Original	Novel1	vaksin	vaksik	5	7	3	?	?	k	0.13568	1.72865
2767	Original	Novel1	vaksin	vaksik	5	7	4	?	?	s	0.49137	1.01725
2768	Original	Novel1	vaksin	vaksik	5	7	5	?	?	i	0.29347	1.41306
2769	Original	Novel1	vaksin	vaksik	5	7	6	?	?	k	0.00000	2.00000
2770	Original	Novel2	@JEnt@	@JEnto	3	7	1	?	?	@	0.03034	1.93932
2771	Original	Novel2	@JEnt@	@JEnto	3	7	2	?	?	J	0.02031	1.95938
2772	Original	Novel2	@JEnt@	@JEnto	3	7	3	?	?	E	0.05842	1.88315
2773	Original	Novel2	@JEnt@	@JEnto	3	7	4	?	?	n	1.00000	0.00000
2774	Original	Novel2	@JEnt@	@JEnto	3	7	5	?	?	t	1.00000	0.00000
2775	Original	Novel2	@JEnt@	@JEnto	3	7	6	?	?	o	0.00000	2.00000
2776	Original	Novel2	alb!no	alb!n!b	4	6	1	?	?	a	0.02156	1.95687
2777	Original	Novel2	alb!no	alb!n!b	4	6	2	?	?	l	0.12447	1.75107
2778	Original	Novel2	alb!no	alb!n!b	4	6	3	?	?	b	0.11713	1.76575
2779	Original	Novel2	alb!no	alb!n!b	4	6	4	?	?	!	0.09109	1.81782
2780	Original	Novel2	alb!no	alb!n!b	4	6	5	?	?	n	1.00000	0.00000
2781	Original	Novel2	alb!no	alb!n!b	4	6	6	?	?	!	0.00000	2.00000
2782	Original	Novel2	alb!no	alb!n!b	4	6	7	?	?	b	0.00000	1.00000
2783	Original	Novel2	antEn@	antEn@kt	7	7	1	?	?	a	0.02156	1.95687
2784	Original	Novel2	antEn@	antEn@kt	7	7	2	?	?	n	0.20659	1.58683
2785	Original	Novel2	antEn@	antEn@kt	7	7	3	?	?	t	0.41871	1.16258
2786	Original	Novel2	antEn@	antEn@kt	7	7	4	?	?	E	0.05208	1.89583
2787	Original	Novel2	antEn@	antEn@kt	7	7	5	?	?	n	1.00000	0.00000
2788	Original	Novel2	antEn@	antEn@kt	7	7	6	?	?	@	0.71635	0.56729
2789	Original	Novel2	antEn@	antEn@kt	7	7	7	?	?	k	0.00000	2.00000
2790	Original	Novel2	antEn@	antEn@kt	7	7	8	?	?	t	0.00000	1.00000
2791	Original	Novel2	baC@l#	baC@l@k	7	6	1	?	?	b	0.05727	1.88546
2792	Original	Novel2	baC@l#	baC@l@k	7	6	2	?	?	a	0.10805	1.78391
2793	Original	Novel2	baC@l#	baC@l@k	7	6	3	?	?	C	0.01556	1.96887
2794	Original	Novel2	baC@l#	baC@l@k	7	6	4	?	?	@	1.00000	0.00000
2795	Original	Novel2	baC@l#	baC@l@k	7	6	5	?	?	l	1.00000	0.00000
2796	Original	Novel2	baC@l#	baC@l@k	7	6	6	?	?	@	0.00000	2.00000
2797	Original	Novel2	baC@l#	baC@l@k	7	6	7	?	?	k	0.00000	1.00000
2798	Original	Novel2	bArg@n	bArg@p	7	7	1	?	?	b	0.05727	1.88546
2799	Original	Novel2	bArg@n	bArg@p	7	7	2	?	?	A	0.07004	1.85992
2800	Original	Novel2	bArg@n	bArg@p	7	7	3	?	?	r	0.31876	1.36249
2801	Original	Novel2	bArg@n	bArg@p	7	7	4	?	?	g	0.07374	1.85251
2802	Original	Novel2	bArg@n	bArg@p	7	7	5	?	?	@	1.00000	0.00000
2803	Original	Novel2	bArg@n	bArg@p	7	7	6	?	?	p	0.00000	2.00000
2804	Original	Novel2	be@n@t	be@nAl	7	5	1	?	?	b	0.05727	1.88546
2805	Original	Novel2	be@n@t	be@nAl	7	5	2	?	?	e	0.03093	1.93815
2806	Original	Novel2	be@n@t	be@nAl	7	5	3	?	?	@	0.04262	1.91477
2807	Original	Novel2	be@n@t	be@nAl	7	5	4	?	?	n	0.67946	0.64108
2808	Original	Novel2	be@n@t	be@nAl	7	5	5	?	?	A	0.00000	2.00000
2809	Original	Novel2	be@n@t	be@nAl	7	5	6	?	?	l	0.00000	1.00000
2810	Original	Novel2	bIkini	bIkinEf	7	6	1	?	?	b	0.05727	1.88546
2811	Original	Novel2	bIkini	bIkinEf	7	6	2	?	?	I	0.10110	1.79779
2812	Original	Novel2	bIkini	bIkinEf	7	6	3	?	?	k	0.06742	1.86517
2813	Original	Novel2	bIkini	bIkinEf	7	6	4	?	?	i	0.13848	1.72305
2814	Original	Novel2	bIkini	bIkinEf	7	6	5	?	?	n	1.00000	0.00000
2815	Original	Novel2	bIkini	bIkinEf	7	6	6	?	?	E	0.00000	2.00000
2816	Original	Novel2	bIkini	bIkinEf	7	6	7	?	?	f	0.00000	1.00000
2817	Original	Novel2	brambL	bramb!	7	7	1	?	?	b	0.05727	1.88546
2818	Original	Novel2	brambL	bramb!	7	7	2	?	?	r	0.15741	1.68518
2819	Original	Novel2	brambL	bramb!	7	7	3	?	?	a	0.10049	1.79902
2820	Original	Novel2	brambL	bramb!	7	7	4	?	?	m	0.06194	1.87611
2821	Original	Novel2	brambL	bramb!	7	7	5	?	?	b	1.00000	0.00000
2822	Original	Novel2	brambL	bramb!	7	7	6	?	?	!	0.00000	2.00000
2823	Original	Novel2	bVf@lo	bVf@lol	7	8	1	?	?	b	0.05727	1.88546
2824	Original	Novel2	bVf@lo	bVf@lol	7	8	2	?	?	V	0.06938	1.86124
2825	Original	Novel2	bVf@lo	bVf@lol	7	8	3	?	?	f	0.05233	1.89534
2826	Original	Novel2	bVf@lo	bVf@lol	7	8	4	?	?	@	0.46702	1.06597
2827	Original	Novel2	bVf@lo	bVf@lol	7	8	5	?	?	l	0.68219	0.63562
2828	Original	Novel2	bVf@lo	bVf@lol	7	8	6	?	?	o	1.00000	0.00000
2829	Original	Novel2	bVf@lo	bVf@lol	7	8	7	?	?	l	0.00000	2.00000
2830	Original	Novel2	kab#re	kab#rnt	4	6	1	?	?	k	0.09071	1.81858
2831	Original	Novel2	kab#re	kab#rnt	4	6	2	?	?	a	0.11114	1.77772
2832	Original	Novel2	kab#re	kab#rnt	4	6	3	?	?	b	0.02790	1.94420
2833	Original	Novel2	kab#re	kab#rnt	4	6	4	?	?	#	0.11036	1.77927
2834	Original	Novel2	kab#re	kab#rnt	4	6	5	?	?	r	1.00000	0.00000
2835	Original	Novel2	kab#re	kab#rnt	4	6	6	?	?	n	0.00000	2.00000
2836	Original	Novel2	kab#re	kab#rnt	4	6	7	?	?	t	0.00000	1.00000
2837	Original	Novel2	kanj@n	kanj@v	7	7	1	?	?	k	0.09071	1.81858
2838	Original	Novel2	kanj@n	kanj@v	7	7	2	?	?	a	0.11114	1.77772
2839	Original	Novel2	kanj@n	kanj@v	7	7	3	?	?	n	0.18398	1.63204
2840	Original	Novel2	kanj@n	kanj@v	7	7	4	?	?	j	0.03674	1.92651
2841	Original	Novel2	kanj@n	kanj@v	7	7	5	?	?	@	1.00000	0.00000
2842	Original	Novel2	kanj@n	kanj@v	7	7	6	?	?	v	0.00000	2.00000
2843	Original	Novel2	k@sino	k@sinAp	4	6	1	?	?	k	0.09071	1.81858
2844	Original	Novel2	k@sino	k@sinAp	4	6	2	?	?	@	0.21280	1.57439
2845	Original	Novel2	k@sino	k@sinAp	4	6	3	?	?	s	0.00355	1.99291
2846	Original	Novel2	k@sino	k@sinAp	4	6	4	?	?	i	0.49060	1.01880
2847	Original	Novel2	k@sino	k@sinAp	4	6	5	?	?	n	1.00000	0.00000
2848	Original	Novel2	k@sino	k@sinAp	4	6	6	?	?	A	0.00000	2.00000
2849	Original	Novel2	k@sino	k@sinAp	4	6	7	?	?	p	0.00000	1.00000
2850	Original	Novel2	COkl@t	COkl@g	4	7	1	?	?	C	0.00901	1.98198
2851	Original	Novel2	COkl@t	COkl@g	4	7	2	?	?	O	0.02764	1.94472
2852	Original	Novel2	COkl@t	COkl@g	4	7	3	?	?	k	0.44167	1.11665
2853	Original	Novel2	COkl@t	COkl@g	4	7	4	?	?	l	0.45055	1.09891
2854	Original	Novel2	COkl@t	COkl@g	4	7	5	?	?	@	1.00000	0.00000
2855	Original	Novel2	COkl@t	COkl@g	4	7	6	?	?	g	0.00000	2.00000
2856	Original	Novel2	kobOlt	kobOlk	4	7	1	?	?	k	0.09071	1.81858
2857	Original	Novel2	kobOlt	kobOlk	4	7	2	?	?	o	0.04422	1.91155
2858	Original	Novel2	kobOlt	kobOlk	4	7	3	?	?	b	0.01461	1.97077
2859	Original	Novel2	kobOlt	kobOlk	4	7	4	?	?	O	0.44237	1.11526
2860	Original	Novel2	kobOlt	kobOlk	4	7	5	?	?	l	1.00000	0.00000
2861	Original	Novel2	kobOlt	kobOlk	4	7	6	?	?	k	0.00000	2.00000
2862	Original	Novel2	kAstum	kAstut	7	7	1	?	?	k	0.09071	1.81858
2863	Original	Novel2	kAstum	kAstut	7	7	2	?	?	A	0.14758	1.70484
2864	Original	Novel2	kAstum	kAstut	7	7	3	?	?	s	0.00788	1.98424
2865	Original	Novel2	kAstum	kAstut	7	7	4	?	?	t	1.00000	0.00000
2866	Original	Novel2	kAstum	kAstut	7	7	5	?	?	u	1.00000	0.00000
2867	Original	Novel2	kAstum	kAstut	7	7	6	?	?	t	0.00000	2.00000
2868	Original	Novel2	kuskus	kuskEt	3	5	1	?	?	k	0.09071	1.81858
2869	Original	Novel2	kuskus	kuskEt	3	5	2	?	?	u	0.00811	1.98378
2870	Original	Novel2	kuskus	kuskEt	3	5	3	?	?	s	0.03432	1.93135
2871	Original	Novel2	kuskus	kuskEt	3	5	4	?	?	k	1.00000	0.00000
2872	Original	Novel2	kuskus	kuskEt	3	5	5	?	?	E	0.00000	2.00000
2873	Original	Novel2	kuskus	kuskEt	3	5	6	?	?	t	0.00000	1.00000
2874	Original	Novel2	kr@vas	kr@vaf	7	7	1	?	?	k	0.09071	1.81858
2875	Original	Novel2	kr@vas	kr@vaf	7	7	2	?	?	r	0.11245	1.77510
2876	Original	Novel2	kr@vas	kr@vaf	7	7	3	?	?	@	0.01734	1.96533
2877	Original	Novel2	kr@vas	kr@vaf	7	7	4	?	?	v	0.25855	1.48290
2878	Original	Novel2	kr@vas	kr@vaf	7	7	5	?	?	a	1.00000	0.00000
2879	Original	Novel2	kr@vas	kr@vaf	7	7	6	?	?	f	0.00000	2.00000
2880	Original	Novel2	dAlfIn	dAlfIs	7	7	1	?	?	d	0.06094	1.87812
2881	Original	Novel2	dAlfIn	dAlfIs	7	7	2	?	?	A	0.04368	1.91265
2882	Original	Novel2	dAlfIn	dAlfIs	7	7	3	?	?	l	0.12662	1.74677
2883	Original	Novel2	dAlfIn	dAlfIs	7	7	4	?	?	f	0.19968	1.60064
2884	Original	Novel2	dAlfIn	dAlfIs	7	7	5	?	?	I	1.00000	0.00000
2885	Original	Novel2	dAlfIn	dAlfIs	7	7	6	?	?	s	0.00000	2.00000
2886	Original	Novel2	dVnJ@n	dVnJ@k	4	7	1	?	?	d	0.06094	1.87812
2887	Original	Novel2	dVnJ@n	dVnJ@k	4	7	2	?	?	V	0.03428	1.93144
2888	Original	Novel2	dVnJ@n	dVnJ@k	4	7	3	?	?	n	0.07054	1.85892
2889	Original	Novel2	dVnJ@n	dVnJ@k	4	7	4	?	?	J	0.44743	1.10515
2890	Original	Novel2	dVnJ@n	dVnJ@k	4	7	5	?	?	@	1.00000	0.00000
2891	Original	Novel2	dVnJ@n	dVnJ@k	4	7	6	?	?	k	0.00000	2.00000
2892	Original	Novel2	fanfEr	fanfErn	4	8	1	?	?	f	0.04760	1.90481
2893	Original	Novel2	fanfEr	fanfErn	4	8	2	?	?	a	0.05864	1.88272
2894	Original	Novel2	fanfEr	fanfErn	4	8	3	?	?	n	0.19238	1.61523
2895	Original	Novel2	fanfEr	fanfErn	4	8	4	?	?	f	0.05630	1.88741
2896	Original	Novel2	fanfEr	fanfErn	4	8	5	?	?	E	1.00000	0.00000
2897	Original	Novel2	fanfEr	fanfErn	4	8	6	?	?	r	1.00000	0.00000
2898	Original	Novel2	fanfEr	fanfErn	4	8	7	?	?	n	0.00000	1.00000
2899	Original	Novel2	fiasko	fiaskov	3	8	1	?	?	f	0.04760	1.90481
2900	Original	Novel2	fiasko	fiaskov	3	8	2	?	?	i	0.04070	1.91860
2901	Original	Novel2	fiasko	fiaskov	3	8	3	?	?	a	0.01561	1.96877
2902	Original	Novel2	fiasko	fiaskov	3	8	4	?	?	s	1.00000	0.00000
2903	Original	Novel2	fiasko	fiaskov	3	8	5	?	?	k	1.00000	0.00000
2904	Original	Novel2	fiasko	fiaskov	3	8	6	?	?	o	1.00000	0.00000
2905	Original	Novel2	fiasko	fiaskov	3	8	7	?	?	v	0.00000	1.00000
2906	Original	Novel2	fiEst@	fiEst@v	3	8	1	?	?	f	0.04760	1.90481
2907	Original	Novel2	fiEst@	fiEst@v	3	8	2	?	?	i	0.04070	1.91860
2908	Original	Novel2	fiEst@	fiEst@v	3	8	3	?	?	E	0.01427	1.97145
2909	Original	Novel2	fiEst@	fiEst@v	3	8	4	?	?	s	1.00000	0.00000
2910	Original	Novel2	fiEst@	fiEst@v	3	8	5	?	?	t	1.00000	0.00000
2911	Original	Novel2	fiEst@	fiEst@v	3	8	6	?	?	@	1.00000	0.00000
2912	Original	Novel2	fiEst@	fiEst@v	3	8	7	?	?	v	0.00000	1.00000
2913	Original	Novel2	flImzi	flImzArk	4	6	1	?	?	f	0.04760	1.90481
2914	Original	Novel2	flImzi	flImzArk	4	6	2	?	?	l	0.15226	1.69547
2915	Original	Novel2	flImzi	flImzArk	4	6	3	?	?	I	0.08495	1.83010
2916	Original	Novel2	flImzi	flImzArk	4	6	4	?	?	m	0.04536	1.90927
2917	Original	Novel2	flImzi	flImzArk	4	6	5	?	?	z	1.00000	0.00000
2918	Original	Novel2	flImzi	flImzArk	4	6	6	?	?	A	0.00000	2.00000
2919	Original	Novel2	flImzi	flImzArk	4	6	7	?	?	r	0.00000	1.00000
2920	Original	Novel2	flImzi	flImzArk	4	6	8	?	?	k	0.00000	1.00000
2921	Original	Novel2	flAtsm	flAts@p	4	6	1	?	?	f	0.04760	1.90481
2922	Original	Novel2	flAtsm	flAts@p	4	6	2	?	?	l	0.15226	1.69547
2923	Original	Novel2	flAtsm	flAts@p	4	6	3	?	?	A	0.04036	1.91928
2924	Original	Novel2	flAtsm	flAts@p	4	6	4	?	?	t	0.07700	1.84600
2925	Original	Novel2	flAtsm	flAts@p	4	6	5	?	?	s	1.00000	0.00000
2926	Original	Novel2	flAtsm	flAts@p	4	6	6	?	?	@	0.00000	2.00000
2927	Original	Novel2	flAtsm	flAts@p	4	6	7	?	?	p	0.00000	1.00000
2928	Original	Novel2	fOrmj@l@	fOrmj@ti	9	7	1	?	?	f	0.04760	1.90481
2929	Original	Novel2	fOrmj@l@	fOrmj@ti	9	7	2	?	?	O	0.11063	1.77873
2930	Original	Novel2	fOrmj@l@	fOrmj@ti	9	7	3	?	?	r	0.84490	0.31019
2931	Original	Novel2	fOrmj@l@	fOrmj@ti	9	7	4	?	?	m	0.23870	1.52260
2932	Original	Novel2	fOrmj@l@	fOrmj@ti	9	7	5	?	?	j	0.26334	1.47332
2933	Original	Novel2	fOrmj@l@	fOrmj@ti	9	7	6	?	?	@	1.00000	0.00000
2934	Original	Novel2	fOrmj@l@	fOrmj@ti	9	7	7	?	?	t	0.00000	2.00000
2935	Original	Novel2	fOrmj@l@	fOrmj@ti	9	7	8	?	?	i	0.00000	1.00000
2936	Original	Novel2	fOrC@n	fOrC@J	7	7	1	?	?	f	0.04760	1.90481
2937	Original	Novel2	fOrC@n	fOrC@J	7	7	2	?	?	O	0.11063	1.77873
2938	Original	Novel2	fOrC@n	fOrC@J	7	7	3	?	?	r	0.84490	0.31019
2939	Original	Novel2	fOrC@n	fOrC@J	7	7	4	?	?	C	0.03099	1.93803
